Genename,log2FoldChange,padj,baseMean,WT_158_normalized,WT_159_normalized,WT_160_normalized,WT_161_normalized,ARKO_170_normalized,ARKO_163_normalized,ARKO_164_normalized,ARKO_165_normalized
Cd27,-2.48919638678526,3.67945959260104e-07,44.8485678525771,94.4851341894673,31.4260223911621,95.8012918751855,82.0212579690837,12.4132003562353,8.11806353554087,20.6335610066712,13.8900114972708
Amd-ps3,-2.45513683195695,0.0105317473707533,10.4096801935456,14.3521722819444,9.82063199723815,23.6685544632811,22.6265539225058,6.77083655794654,2.95202310383304,0.0,3.08666922161574
Sbk2,-2.36024618114898,0.000274888094744439,3739.10954253732,7923.59511399014,1797.17565549458,5940.80717028356,9374.93550855826,1125.08734137878,890.772971581621,1480.76143694935,1379.74114206224
Amd-ps1,-2.34680919836133,0.000176767507495961,19.4667505496304,28.7043445638888,18.6592007947525,34.9392946838912,47.1386540052205,7.89930931760429,2.95202310383304,8.49617217921756,6.94500574863541
Tfcp2l1,-2.32584155864142,3.05497555163093e-07,551.337875202926,879.070552269095,513.619053455555,982.808547237197,1301.96962362419,102.691021128856,164.575288038692,230.61038772162,235.3585281482
Plekhd1,-2.28843616189513,0.0249100620731641,13.3578807878196,32.2923876343749,4.91031599861908,33.8122206618302,17.9126885219838,3.38541827897327,7.38005775958261,4.85495553098146,2.3150019162118
Tph1,-2.16141579093557,6.96472122709553e-07,119.493245591802,145.913751533101,166.950743953049,91.2929957869415,376.16645896166,44.0104376266525,37.6382945738713,54.6182497235415,39.3550325756007
1700001O22Rik,-2.15480109199811,0.0416104617270771,497.728796351508,1106.31328006655,192.484387145868,791.205963486826,1161.49643468863,100.43407560954,87.822687339033,274.304987500453,267.768554975165
Neto2,-2.11088851397244,0.0258453959887717,248.275572052384,361.196335762268,133.560595162439,229.923100500445,888.092241458355,95.9201845709093,61.2544794045356,87.3891995576664,128.868440002457
Amd2,-2.0884926173099,1.02136983959879e-09,202.956700469663,412.624953105902,184.627881548077,403.49249989784,313.943435674769,39.4965465880215,83.3946526832835,110.450238329828,75.6233959295856
Gm11967,-2.05117598620238,0.020947329239629,106.001316111012,211.69454115868,57.9417287837051,231.050174522506,181.955204460151,20.3125096738396,30.9962425902469,80.1067662611942,33.9533614377731
Amd1,-2.01230889776805,6.56492431960085e-07,15563.3678749863,22774.5053827321,14725.0556166589,22898.7629062135,39376.8032367209,5301.56502487214,5125.45011403012,6537.19762246654,7767.60309619601
Spns2,-1.96689972491136,1.43628248607739e-17,2683.72468465376,4602.26324507684,2546.48987688385,4252.45028523617,5696.23494999085,1087.84774031008,1388.92687035345,998.907100499436,896.677408879372
Ly6g6d,-1.94846277687427,0.00642559757158236,19.0463222876617,47.840574273148,15.713011195581,20.2873323970981,37.7109232041764,9.02778207726205,8.11806353554087,3.6412166482361,10.0316749702512
Crip3,-1.90803399254385,2.47203227340354e-07,109.481611969805,300.199603564004,122.757899965477,137.503030691443,131.988231214617,55.2951652232301,48.7083812132452,31.5572109513795,47.843372935044
Dnaic1,-1.88954096243155,0.0363969894818605,12.7148144431519,26.3123158502314,8.83856879751434,13.5248882647321,31.1115116434455,6.77083655794654,3.6900288797913,6.06869441372683,5.40167113782754
Tmem45b,-1.86330113122918,0.00747144011290809,29.1238699148707,49.0365886299767,71.6906135798385,23.6685544632811,37.7109232041764,10.1562548369198,16.2361270710817,20.6335610066712,3.85833652701967
Gdnf,-1.81711166319465,0.00265381163334501,16.9601708930194,19.1362297092592,28.4798327919906,28.1768505515251,29.2259654832367,10.1562548369198,7.38005775958261,8.49617217921756,4.63000383242361
Col9a1,-1.79882162864463,7.53002881486072e-09,173.113700681306,312.159747132291,196.412639944763,355.028316949217,214.009489183701,58.6805835022033,63.4684967324104,65.5418996682498,119.60843233761
Gnat2,-1.77244404808635,0.0481484827708892,13.4341460740215,27.5083302070601,17.6771375950287,14.6519622867931,23.5693270026103,2.25694551931551,2.95202310383304,7.2824332964722,11.575009581059
Stab2,-1.72319241477744,0.00812885861989282,416.550810191051,749.901001731595,229.802788735373,706.675411832251,871.122326016475,130.9028401203,174.907368902108,273.091248617707,196.003495572599
Nmrk2,-1.70630622010202,1.23580954121232e-13,7338.3827132607,14093.8331808694,9196.03980221381,9161.98472533392,12481.3728075023,3191.32096431213,2394.0907372086,4943.55846942188,3244.86101922355
Irx5,-1.6712002912397,0.00186255393622065,34.1570174046725,68.1728183392359,26.515706392543,59.7349231692333,54.6808386460558,9.02778207726205,24.3541906066226,14.5648665929444,16.2050134134826
Irx3,-1.66271683027956,0.0114019454894258,64.9947528703263,166.245995599189,41.2466543884002,101.436661985491,85.7923502895013,15.7986186352086,16.2361270710817,54.6182497235415,38.5833652701967
Glb1l2,-1.62826714378906,4.13127620346799e-09,164.523615300832,208.106498088194,313.278160711897,154.409141022358,318.657301075291,80.1215659357007,91.5127162188243,75.2518107302127,74.8517286241817
Exph5,-1.6021955033219,0.00323523392255594,52.1199174115788,102.857234687268,109.991078369067,72.1327374119044,28.2831924031323,22.5694551931551,25.0921963825809,35.1984275996156,20.8350172459062
Abcg4,-1.58112897618976,0.0137235513031982,34.1318729239618,47.840574273148,22.5874535936478,48.4641829486232,85.7923502895013,23.6979279528129,21.4021675027896,10.9236499447083,12.346676886463
Il17re,-1.54569865034878,0.00294211541265377,25.5987544511093,44.2525312026619,30.4439591914383,32.6851466397692,46.1958809251161,13.5416731158931,17.7121386229983,6.06869441372683,13.8900114972708
Dtnb,-1.52912165062572,3.97604965076765e-06,89.1332544434193,143.521722819444,83.4753719765243,117.215698294345,184.783523700464,53.0382197039145,50.1843927651617,46.1220775443239,34.7250287431771
Slc4a10,-1.52631113791702,0.0327859201875635,21.8021418552473,29.9003589207175,18.6592007947525,30.4309985956472,49.9669732455338,5.64236379828878,9.59407508745739,19.4198221239259,10.8033422756551
Cdk19,-1.46026198287231,4.28476878771123e-08,1688.87616790144,2476.94573299224,1380.78085881168,2417.57377732086,3634.3902238025,806.858023155296,777.120082084048,937.006417479423,1080.33422756551
Gm16118,-1.45858444246927,2.14781517680685e-05,83.8401381273544,143.521722819444,64.8161711817718,149.900844934114,133.873777374826,49.6528014249413,47.2323696613287,40.0533831305971,41.6700344918125
Odf3l2,-1.45711528191018,1.20091290971442e-07,1026.63965692169,1811.96175059548,971.260504526853,1888.97606097425,1350.05105070952,671.441291996365,642.065025083687,332.56445387223,544.797117615178
Wnt16,-1.44326390441399,0.0234116711751005,23.8010540782451,27.5083302070601,33.3901487906097,48.4641829486232,29.2259654832367,14.6701458755508,5.16604043170782,15.7786054756898,16.2050134134826
Pthlh,-1.44056009884127,0.00485160900511838,63.5364000944765,117.209406969213,35.3542751900574,89.0388477428195,130.102685054409,41.753492107337,36.1622830219548,25.4885165376527,33.1816941323692
Mchr1,-1.39935253760558,1.89047807649175e-06,129.40154493417,269.103230286458,158.112175155534,165.679881242968,158.385877457541,77.8646204163852,90.0367046669078,64.3281607855044,51.7017094620636
Nwd1,-1.39553154047707,0.000180431777644838,140.524637478208,291.827503066203,134.542658362163,161.171585154724,227.208312305163,42.8819648669947,84.1326584592417,106.809021681592,75.6233959295856
Gm15879,-1.37566907189979,2.14781517680685e-05,71.9224958987169,117.209406969213,68.7444239806671,121.723994382589,109.361677292112,38.3680738283637,45.7563581094122,27.9159943031434,46.3000383242361
Cd28,-1.36247868360504,0.000165441469756702,170.407993150414,174.61809609699,391.843216689802,206.254546037164,209.295623783179,89.1493480129627,72.3245660439095,80.1067662611942,139.671782278112
Tdrp,-1.34991324174854,1.13234191270945e-09,456.119447190896,657.807896255785,516.565243054727,738.233484449959,708.022583158412,347.569609974589,213.283669251937,188.129526825532,279.343564556224
Musk,-1.34551566126166,6.56492431960085e-07,391.591104437942,588.439063559721,327.027045508031,595.095083648211,738.191321721753,162.500077390717,245.017917618143,248.8164709628,227.641855094161
Dpf1,-1.34003377813223,0.000183057844683478,69.3054660750066,112.425349541898,63.834107982048,113.834476228162,109.361677292112,29.3402917511017,49.4463869892035,29.1297331858888,47.07170562964
Pld5,-1.31128775788253,7.4062683622099e-06,109.71590283076,148.305780246759,207.215335141725,117.215698294345,153.672012057019,69.9653110987809,80.4426295794504,46.1220775443239,54.7883786836794
Shc2,-1.30945155475307,2.96063440820545e-05,327.556072900622,575.282905634605,238.641357532887,592.840935604089,461.958809251161,195.225787420792,227.305778995144,143.221188163953,185.971820602348
Cbr2,-1.28447604738078,0.0179928240813838,1149.06684735464,2016.48020561319,770.919611783195,1469.70452476755,2259.82707301027,531.510669798803,588.190603438734,837.479829094303,718.422261331063
Kif3c,-1.26262590460099,2.61610899743119e-08,2376.40213399229,3767.44522401041,2216.51664177665,3055.49767380739,4377.29541092478,1262.76101805703,1208.11545524367,1779.34120210471,1344.24444601365
Smpdl3b,-1.2422231934001,0.00142047503482952,58.5516044489045,100.465205973611,53.031412785086,93.5471438310635,82.9640310491881,36.1111283090482,27.3062137104556,27.9159943031434,47.07170562964
Fam65b,-1.24127479998195,4.13127620346799e-09,269.669309889573,394.684737753471,302.475465514935,334.740984552119,485.528136253771,172.656332227637,167.527311142525,123.801366040027,175.940145632097
Snph,-1.22823102017873,0.000151513105942744,79.1408273479425,133.953607964814,101.152509571553,121.723994382589,86.7351233696057,40.6250193476792,32.4722541421635,57.0457274890322,59.418382516103
Ankrd6,-1.20021163073424,2.22549048426544e-15,211.543857117943,288.239459995717,296.583086316592,265.989469206397,326.199485716126,136.545203918588,123.24696458503,135.938754867481,119.60843233761
Serpinb6a,-1.18239853352741,1.45376334396793e-07,12299.947431591,18639.8837511753,10287.112017107,17999.3721323143,21377.3795913675,6651.21844542281,6636.14793741668,8260.70683596496,8547.75874195938
Tmem100,-1.17113104869119,0.0459602902630377,732.517090241481,1371.82846728252,416.394796682898,1167.6486868552,1102.10173064206,426.562703150632,422.877309624083,526.762675111489,425.960352582972
Atp13a5,-1.15156860071071,9.69796228978634e-05,119.617923712281,181.794182237962,104.098699170724,183.713065595944,189.497389100986,92.534766291936,73.0625718198678,72.824332964722,59.418382516103
Tead4,-1.14414562447506,0.000998135991145665,438.193567694631,772.625274511341,333.901487906097,500.420865795087,806.070983489271,197.482732940107,258.302021585391,368.976620354591,267.768554975165
Odc1,-1.1437260487726,0.0302080351098759,3618.61752227023,5077.08094473783,2524.88448648993,4677.35719155317,7649.66077196719,2467.96992537151,1692.24724427229,2151.95903910753,2707.78057466241
Aldh1a1,-1.1426424286998,4.3701483753589e-07,2299.94714111402,3790.16949679015,1995.55242183879,3747.52112335284,3129.06385286654,1723.17790399739,1244.27773826563,1522.02855896269,1247.78603283816
Prkcd,-1.12843740925948,0.0394780443304175,653.004819282824,1158.93791176701,448.802882273784,746.123002604386,1230.31886953626,358.854337571166,354.980778235923,500.060419691091,425.960352582972
Npc1,-1.09556756167505,2.62616017480226e-09,2780.52803034095,3893.02673147742,2855.83978479685,3594.23905635255,4809.0854816126,1530.20906209592,1611.06660891688,2077.92096726007,1872.83655021535
1110046J04Rik,-1.0773760150217,0.0312000887671117,75.9881072508243,145.913751533101,52.0493495853622,98.0554399193075,116.903861932947,46.267383145968,34.6862714700382,46.1220775443239,67.9067228755463
Mgst1,-1.07178979026893,4.13127620346799e-09,901.505595215971,1376.61252470983,862.25148935751,1269.08534884069,1377.39147003254,601.475980897584,540.220228001447,660.273952213479,524.733767674676
Gm13490,-1.07177203717647,0.00304220239475906,99.2781779363478,143.521722819444,82.4933087768005,140.884252757626,171.584700579003,75.6076748970697,51.6604043170782,49.76329419256,78.7100651512013
Sorcs1,-1.06750104352762,8.27793773822194e-05,100.827608946272,124.385493110185,122.757899965477,125.105216448772,175.35579289942,51.9097469442568,76.7526006996591,57.0457274890322,73.3083940133738
Sorbs2,-1.06338105034721,1.35728076514291e-06,2088.17906955579,2744.85294892187,2009.30130663493,3266.26051593279,3278.96477260314,1092.36163134871,1123.24479100847,1481.97517583209,1708.47141416431
Ush1c,-0.988410061293864,1.49511844094659e-08,182.214973873914,245.182943149884,211.14358794062,241.193840721055,273.404193230279,115.104221485091,126.198987688863,110.450238329828,135.041778445689
Fgd3,-0.974304641859637,0.00580389874931162,99.1328790200453,177.010124810648,101.152509571553,100.30958796343,148.015373576392,46.267383145968,75.2765891477426,74.0380718474673,70.993392097162
Alox12,-0.971792851293658,0.00605841226222428,102.778072148301,197.342368876736,92.3139407740386,125.105216448772,129.159911974304,73.3507293777541,56.8264447487861,82.5342440266849,65.5917209593345
Samd10,-0.96261615985429,0.00154101881341045,162.651362603503,241.594900079397,149.27360635802,185.967213640066,282.831924031323,133.159785639615,121.770953033113,97.0991106196293,89.5134074268564
Ttll7,-0.960352166919643,2.57773136882444e-07,7687.17697605916,9281.07140899072,7966.49667615959,10832.3084260283,12540.7675115489,4950.60999661858,4228.77309624083,5397.49681156864,6299.89188131772
H2-Q7,-0.938810005867363,0.0111623638695932,168.926410893536,263.123158502314,305.421655114107,127.359364492894,192.3257083413,139.930622197562,119.556935705238,91.0304162059025,112.663426588974
C330011M18Rik,-0.933620513109903,0.0339001476712711,37.3015305541139,56.2126747709489,40.2645911886764,45.0829608824402,53.7380655659514,31.5972372704172,22.8781790547061,25.4885165376527,23.150019162118
Anxa7,-0.932138209009514,9.77183958958971e-06,3545.31456803123,5053.16065760126,2979.57974796206,4660.45108122226,5916.84385073528,2527.77898163337,2532.83582308875,2292.752749506,2399.11365250083
Smtnl2,-0.929551672573701,4.10845729622122e-06,16512.2870544661,23401.2169057104,14586.5847054978,22269.8556019034,26362.7636389596,10604.2585225039,9801.45471050166,12230.8467214251,12841.3156292269
Rnf126,-0.926756740284617,3.05497555163093e-07,1228.7121895728,1930.36717192152,1222.66868365615,1876.57824673157,1412.27407399641,780.903149683167,855.348694335624,938.220156362168,813.337339895747
Slc40a1,-0.923783849287081,8.8846072064122e-05,1201.93155222689,1497.40997474953,1128.39061648266,1698.50055124594,1970.39573741822,831.684423867766,597.046672750233,963.708672899821,928.315768400933
Tas1r1,-0.909147577832198,0.00607995857866917,71.4172234615821,95.681148546296,70.7085503801147,86.7846996986974,118.789408093156,46.267383145968,45.0183523334539,59.4732052545229,48.6150402404479
Cacng7,-0.890487443636932,1.17524466504531e-10,595.81458774586,874.28649484178,711.995819799766,750.63129869263,757.989556403946,379.166847245006,379.334968842546,487.923030863637,425.188685277568
Tekt1,-0.883213803906258,0.0482743358035835,94.0007102904223,141.129694105787,65.7982343814956,148.773770912053,131.045458134513,63.1944745408343,50.1843927651617,88.6029384404117,63.2767190431226
Gm28651,-0.839423625219054,0.000301830873621767,126.497597563305,181.794182237962,164.986617553601,173.569399397395,130.102685054409,88.020875253305,105.534825962031,86.175460674921,81.7967343728171
A330094K24Rik,-0.828489882523489,6.24244765923285e-05,256.621175255574,348.040177837152,264.175000725706,341.503428684485,358.253770439676,177.170223266268,196.309536404897,220.900476659657,146.616788026748
4632428C04Rik,-0.825445665009596,0.0014106272935269,203.859609319546,293.023517423032,184.627881548077,262.608247140214,300.744612553307,143.316040476535,122.508958809071,182.060832411805,141.986784194324
Myod1,-0.816776007236276,0.0310561536949128,617.643320593306,1100.3332082824,479.246841465222,797.968407619192,774.959471845825,411.892557275081,602.212713181941,478.213119801674,296.320245275111
Golm1,-0.814944834977207,0.000150549756687637,1258.11041973854,1783.25740603159,1089.10808849371,1751.4730302828,1793.15439835859,827.170532829135,780.81011096384,1024.39561703709,1015.51417391158
Mgst3,-0.80848356003043,0.00457095658395891,5527.8700615676,8305.1236938185,4037.26181406461,8542.09401320036,7265.00935528459,3625.78297678037,3428.03682932612,4863.45170316068,4156.20010690559
Klf10,-0.80336490144944,0.000752870786428419,964.517578168678,985.515830026849,1447.5611563929,1563.25166859861,909.776022300756,677.083655794654,633.208955772188,666.342646627206,833.40068983625
C530008M17Rik,-0.792083906424123,0.00577058507563794,118.936689385624,173.422081740162,113.919331167963,165.679881242968,150.843692816706,67.7083655794654,98.1547682024487,100.740327267865,81.0250670674131
Hsd17b7,-0.788632163743455,0.00209646872014031,264.911478281648,303.78764663449,239.623420732611,398.984203809596,400.678559044374,162.500077390717,189.667484421273,200.266915652985,223.783518567141
Gm10390,-0.786031090011039,0.0157538739979557,102.199637559781,131.561579251157,96.2421935729339,139.757178735565,149.900919736601,54.1666924635723,73.8005775958261,93.4578939713932,78.7100651512013
Eif4ebp1,-0.783932469889628,4.90861018130402e-05,1170.11377025593,1540.46649159537,1177.49377646885,1903.62802326104,1300.08407746398,862.153188378526,914.389156412285,927.29650641746,735.39894204995
Dgat2l6,-0.782053486017339,0.0305028599806736,70.413590114763,89.7010767621525,73.6547399792861,80.0222555663314,113.132769612529,58.6805835022033,59.7784678526191,41.2671220133425,47.07170562964
Ldlr,-0.780555708019572,0.000837843686397933,415.286470335989,731.960786379165,409.520354284831,477.879385353866,481.757043933354,312.586954425198,332.102599181217,292.511070741633,283.973568388648
Wbscr17,-0.772373230627163,2.96063440820545e-05,277.310121624695,349.236192193981,288.726580718802,384.332241522803,376.16645896166,177.170223266268,204.427599940438,243.961515431819,194.460160961792
Nek6,-0.770955111263409,9.69796228978634e-05,739.043534220942,949.635399321988,691.372492605566,906.167513737049,1180.35189629072,486.371759412493,538.74421644953,597.15953031072,562.545465639468
Slx4,-0.766008065360012,0.000140194034147039,295.6769537177,343.256120409837,313.278160711897,380.95101945662,453.473851530221,192.968841901476,260.516038913266,208.763087832203,212.208508986082
Bmpr1b,-0.762336556163702,0.000387846694589831,199.570155751487,259.535115431828,216.053903939239,261.481173118153,267.747554749653,161.371604631059,121.032947257155,131.0837993365,178.255147548309
Nr1d1,-0.753560666011571,1.88660992184877e-06,6209.65744270325,9772.63330964731,7785.79704741041,7012.65456526358,6611.66761077223,4326.56456052784,4972.68291840676,4981.18437478698,4214.07515481089
Ermp1,-0.753002729137297,7.4062683622099e-06,708.105169334183,907.774896832984,749.314221389271,791.205963486826,1107.75836912268,481.857868373862,560.884389728278,524.335197345998,541.710448393562
Slc38a4,-0.745032310611828,8.52690088947118e-09,6392.20789101261,7631.76761092394,7673.84184264189,7004.76504710915,9715.27659047595,5034.11698083325,4830.98580942277,4805.1922367889,4441.71700990505
Tbc1d2,-0.743611662901141,0.0486013479515666,56.6897747314212,74.1528901233794,79.547119177629,73.2598114339654,57.509157886369,36.1111283090482,49.4463869892035,44.9083386615785,38.5833652701967
Psmd8,-0.739081415086797,0.00433234081506857,7495.03061829392,10237.8828944537,5432.77362087215,11238.0550739703,10587.3416895725,5455.03732018559,5376.37207785593,5868.42749807385,5764.35477136739
Vldlr,-0.739058182853377,0.00898418761714067,12979.623349576,16991.7759674653,9830.45262923539,19197.4518177651,18912.9707599746,8967.97302100019,7658.28593711887,11525.66443055,10752.4122334984
Hps1,-0.733714653218606,0.0485788651664459,72.9245643559863,114.817378255555,84.4574351762481,75.5139594780874,90.5062156900234,41.753492107337,67.1585256122017,58.2594663717776,50.9300421566597
Srcin1,-0.732004221131241,0.0172340422394429,136.744248229233,203.322440660879,136.50678476161,154.409141022358,188.554616020882,75.6076748970697,109.224854841823,129.870060453754,96.4584131754918
Slc16a9,-0.729532768603637,7.7702882090577e-08,373.695050526996,474.817699660994,456.659387871574,419.271536206694,515.696874817112,266.31957127923,290.036269951596,265.808815321235,300.950249107535
Fbxo32,-0.727001895237561,0.0153148110931796,15605.27123822,24807.7297893409,13720.4049633414,20014.5804837593,19280.6522612153,9563.80663809948,8619.16945741652,15483.6669271826,13352.1593854043
Pik3cd,-0.724260206161865,6.8609330522261e-06,1025.33408140133,1437.6092569081,1019.38160131332,1318.67660581138,1332.13836218753,756.076748970697,726.935689318887,904.235467645298,707.618919055408
Lmod1,-0.72064396344036,6.24244765923285e-05,365.432327632482,511.894144722684,436.036060677374,500.420865795087,372.395366641242,284.375135433755,311.438437454386,264.59507643849,242.303533896835
Sub1,-0.69870809487462,1.30455393400578e-08,2081.67042818437,2643.19172859143,2108.48968980703,2824.44749928488,2728.38529382216,1631.77161046512,1528.40996200956,1585.14298086545,1603.52466062938
6330410L21Rik,-0.695444235158264,0.00205745049203946,128.25305641041,136.345636678472,164.004554353877,179.2047695077,154.614785137123,110.59033044646,97.4167624264904,87.3891995576664,96.4584131754918
Tmem37,-0.693953691925433,0.0296399783933575,418.162887512373,539.402474929744,333.901487906097,587.205565493784,605.260317427031,422.048812112001,259.040027361349,316.785848396541,281.658566472436
St3gal5,-0.693902965343354,1.45226225697715e-05,2986.52146173101,3554.5546684949,3129.8354175198,3564.93513177896,4512.11196137971,2589.84498341455,2061.25013225142,2392.27933789112,2087.36006111764
Smim1,-0.691839847421569,0.000462106553286633,191.649133988181,254.751058004513,230.784851935097,200.619175926859,261.148143188922,154.600768073113,163.837282262734,134.725015984736,132.726776529477
Nos1,-0.690189673974106,0.0016942697769363,4539.16178197012,6497.94600065033,4569.54006831491,5316.40816206176,6034.69048574833,2565.01858270208,3620.65633685123,4390.09353888999,3318.94108054232
Ogdhl,-0.689123079392691,0.0157576147696644,105.711475449727,141.129694105787,113.919331167963,119.469846338467,146.129827416184,101.562548369198,68.6345371641182,77.6792884957034,77.1667305403935
Slc16a3,-0.687502470509122,0.000243844924029353,12318.8225518552,16008.6521661522,12101.9648101966,15658.4393884936,17029.310145926,7547.22581659107,8726.91830070643,11397.008108979,10081.061677797
Fam13c,-0.68671810019182,0.00485160900511838,357.83455008704,539.402474929744,339.79386710444,449.702534802341,436.503936088342,346.441137214931,236.899854082602,241.534037666328,272.398558807589
Bhlhe41,-0.676152372909934,0.00697224041379116,1858.49940517218,2076.28092345462,2098.66905780979,2345.44103990895,2621.85193577037,1506.5111341431,909.223115980577,1681.02835260233,1628.98968170771
Stxbp2,-0.669038275075425,0.0214411779509942,119.836411927145,192.558311449421,145.345353559125,119.469846338467,131.045458134513,90.2778207726205,89.2986988909495,101.954066150611,88.7417401214525
Wnk2,-0.667728717952504,2.84290904164882e-05,4886.00835601443,6609.1753358354,5264.84081371937,5903.61372755555,6210.98905172786,3049.13339659526,4223.60705580913,4323.33790033899,3503.36956653386
Mettl21c,-0.664413355334201,0.00805054066099397,5349.08442424656,6289.83950256214,4851.39220663565,5692.85088543014,9403.21870096139,4436.02641821464,3866.41226024533,3896.10181361263,4356.83360631062
